month,day,hour,trip_count
9,23,19,9051
9,23,20,4773
9,23,21,3514
9,23,22,4071
9,23,23,2923
9,24,0,2151
9,24,1,535
9,24,2,32
9,24,3,1
9,24,4,0
9,24,5,22
9,24,6,967
9,24,7,2623
9,24,8,3807
9,24,9,4666
9,24,10,5468
9,24,11,6673
9,24,12,8396
9,24,13,7585
9,24,14,7077
9,24,15,6706
9,24,16,8564
9,24,17,8337
9,24,18,7850
9,24,19,6312
9,24,20,4520
9,24,21,3192
9,24,22,3230
9,24,23,3098
9,25,0,2231
9,25,1,721
9,25,2,25
9,25,3,0
9,25,4,0
9,25,5,2
9,25,6,2
9,25,7,442
9,25,8,2446
9,25,9,3351
9,25,10,4307
9,25,11,5383
9,25,12,6748
9,25,13,6509
9,25,14,6226
9,25,15,5777
9,25,16,6800
9,25,17,6693
9,25,18,6231
9,25,19,4460
9,25,20,2948
9,25,21,2502
9,25,22,2209
9,25,23,1681
9,26,0,1023
9,26,1,188
9,26,2,14
9,26,3,1
9,26,4,29
9,26,5,1903
9,26,6,6126
9,26,7,12098
9,26,8,15864
9,26,9,10690
9,26,10,6438
9,26,11,5703
9,26,12,5148
9,26,13,6202
9,26,14,6572
9,26,15,8836
9,26,16,12454
9,26,17,16849
9,26,18,13096
9,26,19,7089
9,26,20,3767
9,26,21,2492
9,26,22,1940
9,26,23,1640
9,27,0,773
9,27,1,239
9,27,2,6
9,27,3,0
9,27,4,32
9,27,5,2025
9,27,6,6996
9,27,7,14659
9,27,8,19979
9,27,9,13668
9,27,10,7333
9,27,11,5806
9,27,12,5754
9,27,13,6093
9,27,14,7143
9,27,15,9915
9,27,16,14738
9,27,17,20940
9,27,18,16192
9,27,19,8767
9,27,20,4822
9,27,21,3092
9,27,22,3203
9,27,23,2452
9,28,0,1131
9,28,1,248
9,28,2,45
9,28,3,3
9,28,4,25
9,28,5,2012
9,28,6,6724
9,28,7,15049
9,28,8,19830
9,28,9,13027
9,28,10,7834
9,28,11,6423
9,28,12,6478
9,28,13,6428
9,28,14,7574
9,28,15,10033
9,28,16,14949
9,28,17,20699
9,28,18,16030
9,28,19,8768
9,28,20,4838
9,28,21,3346
9,28,22,3150
9,28,23,2714
9,29,0,891
9,29,1,257
9,29,2,14
9,29,3,6
9,29,4,56
9,29,5,2000
9,29,6,6913
9,29,7,13706
9,29,8,19347
9,29,9,13209
9,29,10,7504
9,29,11,6268
9,29,12,6051
9,29,13,6202
9,29,14,7282
9,29,15,10111
9,29,16,14834
9,29,17,20180
9,29,18,15710
9,29,19,8993
9,29,20,4875
9,29,21,3449
9,29,22,3669
9,29,23,3141
9,30,0,1077
9,30,1,217
9,30,2,2
9,30,3,6
9,30,4,41
9,30,5,1609
9,30,6,5792
9,30,7,10675
9,30,8,13759
9,30,9,9418
9,30,10,6279
9,30,11,6264
9,30,12,6403
9,30,13,6595
9,30,14,7572
9,30,15,9713
9,30,16,13245
9,30,17,16454
9,30,18,14087
9,30,19,9486
9,30,20,5510
9,30,21,3432
9,30,22,3544
9,30,23,4847
10,1,0,2313
10,1,1,400
10,1,2,23
10,1,3,0
10,1,4,1
10,1,5,37
10,1,6,1018
10,1,7,2518
10,1,8,3686
10,1,9,4746
10,1,10,5586
10,1,11,6413
10,1,12,8338
10,1,13,6844
10,1,14,6899
10,1,15,7241
10,1,16,7518
10,1,17,8694
10,1,18,7867
10,1,19,6392
10,1,20,4645
10,1,21,3622
10,1,22,2869
10,1,23,3679
10,2,0,2115
10,2,1,382
10,2,2,33
10,2,3,0
10,2,4,0
10,2,5,0
10,2,6,10
10,2,7,369
10,2,8,2547
10,2,9,3596
10,2,10,4559
10,2,11,5772
10,2,12,6139
10,2,13,5832
10,2,14,5196
10,2,15,4924
10,2,16,5802
10,2,17,6144
10,2,18,6318
10,2,19,4436
10,2,20,3565
10,2,21,2570
10,2,22,1860
10,2,23,1664
10,3,0,626
10,3,1,117
10,3,2,1
10,3,3,8
10,3,4,55
10,3,5,1552
10,3,6,6211
10,3,7,12457
10,3,8,16290
10,3,9,10707
10,3,10,6574
10,3,11,5630
10,3,12,5498
10,3,13,5811
10,3,14,6361
10,3,15,9062
10,3,16,13068
10,3,17,16951
10,3,18,13004
10,3,19,6870
10,3,20,3881
10,3,21,2753
10,3,22,2512
10,3,23,1822
10,4,0,627
10,4,1,132
10,4,2,28
10,4,3,1
10,4,4,25
10,4,5,1962
10,4,6,6520
10,4,7,14472
10,4,8,20254
10,4,9,13673
10,4,10,7340
10,4,11,5822
10,4,12,5576
10,4,13,5817
10,4,14,6890
10,4,15,9638
10,4,16,14523
10,4,17,20283
10,4,18,16671
10,4,19,8858
10,4,20,4570
10,4,21,2909
10,4,22,3125
10,4,23,2513
10,5,0,994
10,5,1,194
10,5,2,31
10,5,3,3
10,5,4,26
10,5,5,1744
10,5,6,7016
10,5,7,14346
10,5,8,19443
10,5,9,12362
10,5,10,7582
10,5,11,6525
10,5,12,7421
10,5,13,6159
10,5,14,7149
10,5,15,9757
10,5,16,16032
10,5,17,19524
10,5,18,16632
10,5,19,8909
10,5,20,4774
10,5,21,2698
10,5,22,2562
10,5,23,2701
10,6,0,2006
10,6,1,219
10,6,2,10
10,6,3,0
10,6,4,29
10,6,5,2126
10,6,6,6385
10,6,7,13569
10,6,8,18918
10,6,9,12757
10,6,10,7705
10,6,11,6039
10,6,12,6433
10,6,13,6004
10,6,14,7288
10,6,15,9560
10,6,16,14552
10,6,17,19704
10,6,18,15834
10,6,19,9148
10,6,20,5127
10,6,21,3318
10,6,22,2926
10,6,23,2840
10,7,0,1201
10,7,1,216
10,7,2,16
10,7,3,0
10,7,4,21
10,7,5,1794
10,7,6,5450
10,7,7,10182
10,7,8,13639
10,7,9,9263
10,7,10,6606
10,7,11,6300
10,7,12,6720
10,7,13,6707
10,7,14,7643
10,7,15,9366
10,7,16,13048
10,7,17,16664
10,7,18,14060
10,7,19,8719
10,7,20,5199
10,7,21,3266
10,7,22,3312
10,7,23,3096
10,8,0,1834
10,8,1,485
10,8,2,33
10,8,3,0
10,8,4,0
10,8,5,55
10,8,6,1039
10,8,7,2673
10,8,8,3912
10,8,9,4995
10,8,10,6080
10,8,11,7653
10,8,12,9070
10,8,13,8362
10,8,14,7712
10,8,15,7062
10,8,16,8661
10,8,17,10464
10,8,18,9693
10,8,19,6972
10,8,20,4673
10,8,21,3634
10,8,22,3403
10,8,23,2836
10,9,0,1558
10,9,1,457
10,9,2,29
10,9,3,0
10,9,4,0
10,9,5,2
10,9,6,6
10,9,7,394
10,9,8,2577
10,9,9,3867
10,9,10,4812
10,9,11,6494
10,9,12,7631
10,9,13,6549
10,9,14,6533
10,9,15,5513
10,9,16,7101
10,9,17,7922
10,9,18,7185
10,9,19,4580
10,9,20,3514
10,9,21,2934
10,9,22,1883
10,9,23,1258
10,10,0,610
10,10,1,172
10,10,2,10
10,10,3,3
10,10,4,32
10,10,5,1543
10,10,6,4753
10,10,7,9090
10,10,8,11817
10,10,9,8064
10,10,10,5705
10,10,11,5278
10,10,12,5045
10,10,13,5630
10,10,14,6125
10,10,15,7687
10,10,16,10331
10,10,17,13087
10,10,18,10413
10,10,19,6209
10,10,20,3619
10,10,21,2209
10,10,22,1874
10,10,23,1621
10,11,0,820
10,11,1,191
10,11,2,33
10,11,3,4
10,11,4,42
10,11,5,2228
10,11,6,6811
10,11,7,13972
10,11,8,20295
10,11,9,13875
10,11,10,7115
10,11,11,5713
10,11,12,5692
10,11,13,5858
10,11,14,7097
10,11,15,9714
10,11,16,14957
10,11,17,20506
10,11,18,15732
10,11,19,8166
10,11,20,4372
10,11,21,2808
10,11,22,3109
10,11,23,2132
10,12,0,826
10,12,1,196
10,12,2,31
10,12,3,3
10,12,4,30
10,12,5,2060
10,12,6,6995
10,12,7,14327
10,12,8,19180
10,12,9,13518
10,12,10,7203
10,12,11,6119
10,12,12,5911
10,12,13,6124
10,12,14,7091
10,12,15,9784
10,12,16,15196
10,12,17,20804
10,12,18,15432
10,12,19,8121
10,12,20,4685
10,12,21,2996
10,12,22,2759
10,12,23,2315
10,13,0,1006
10,13,1,248
10,13,2,29
10,13,3,0
10,13,4,21
10,13,5,2074
10,13,6,6531
10,13,7,13816
10,13,8,18540
10,13,9,13146
10,13,10,7245
10,13,11,5834
10,13,12,5836
10,13,13,5894
10,13,14,6824
10,13,15,9807
10,13,16,14289
10,13,17,19825
10,13,18,16490
10,13,19,8744
10,13,20,5064
10,13,21,3174
10,13,22,2995
10,13,23,2494
10,14,0,1129
10,14,1,264
10,14,2,31
10,14,3,5
10,14,4,28
10,14,5,1714
10,14,6,5766
10,14,7,10641
10,14,8,13062
10,14,9,8857
10,14,10,6231
10,14,11,5631
10,14,12,6040
10,14,13,6177
10,14,14,7497
10,14,15,9561
10,14,16,12805
10,14,17,16376
10,14,18,12997
10,14,19,8590
10,14,20,4939
10,14,21,2996
10,14,22,3412
10,14,23,3437
10,15,0,1882
10,15,1,510
10,15,2,28
10,15,3,0
10,15,4,0
10,15,5,41
10,15,6,969
10,15,7,2520
10,15,8,3718
10,15,9,4205
10,15,10,5098
10,15,11,5869
10,15,12,6160
10,15,13,6612
10,15,14,6500
10,15,15,6710
10,15,16,6716
10,15,17,7423
10,15,18,7176
10,15,19,5812
10,15,20,3961
10,15,21,3140
10,15,22,2607
10,15,23,2383
10,16,0,1508
10,16,1,375
10,16,2,18
10,16,3,0
10,16,4,1
10,16,5,0
10,16,6,1
10,16,7,386
10,16,8,2335
10,16,9,3375
10,16,10,3769
10,16,11,4574
10,16,12,4694
10,16,13,4690
10,16,14,4523
10,16,15,4708
10,16,16,5232
10,16,17,5077
10,16,18,4428
10,16,19,4096
10,16,20,2437
10,16,21,2195
10,16,22,1801
10,16,23,1191
10,17,0,616
10,17,1,124
10,17,2,8
10,17,3,2
10,17,4,29
10,17,5,1887
10,17,6,5965
10,17,7,12156
10,17,8,15891
10,17,9,10875
10,17,10,6514
10,17,11,4926
10,17,12,5779
10,17,13,5817
10,17,14,6373
10,17,15,8537
10,17,16,12572
10,17,17,16375
10,17,18,12790
10,17,19,6563
10,17,20,3648
10,17,21,2358
10,17,22,2030
10,17,23,1521
10,18,0,698
10,18,1,188
10,18,2,8
10,18,3,5
10,18,4,40
10,18,5,2066
10,18,6,6906
10,18,7,14221
10,18,8,20543
10,18,9,13767
10,18,10,7545
10,18,11,5838
10,18,12,5741
10,18,13,6069
10,18,14,6749
10,18,15,9739
10,18,16,14498
10,18,17,19690
10,18,18,17819
10,18,19,8656
10,18,20,4710
10,18,21,2985
10,18,22,3102
10,18,23,3072
10,19,0,1087
10,19,1,175
10,19,2,20
10,19,3,0
10,19,4,27
10,19,5,2213
10,19,6,6864
10,19,7,14561
10,19,8,20058
10,19,9,13373
10,19,10,7449
10,19,11,5966
10,19,12,5988
10,19,13,6044
10,19,14,7281
10,19,15,9659
10,19,16,14759
10,19,17,20309
10,19,18,16146
10,19,19,8573
10,19,20,4717
10,19,21,3234
10,19,22,2701
10,19,23,2169
10,20,0,1392
10,20,1,262
10,20,2,20
10,20,3,6
10,20,4,36
10,20,5,1900
10,20,6,6530
10,20,7,13841
10,20,8,19365
10,20,9,13214
10,20,10,7743
10,20,11,6121
10,20,12,5930
10,20,13,6280
10,20,14,7337
10,20,15,9549
10,20,16,14983
10,20,17,20309
10,20,18,16235
10,20,19,8928
10,20,20,5062
10,20,21,3278
10,20,22,2966
10,20,23,2402
10,21,0,1043
10,21,1,202
10,21,2,21
10,21,3,3
10,21,4,23
10,21,5,1761
10,21,6,5658
10,21,7,10590
10,21,8,13195
10,21,9,8729
10,21,10,6989
10,21,11,5815
10,21,12,5891
10,21,13,6448
10,21,14,7898
10,21,15,9676
10,21,16,12718
10,21,17,16154
10,21,18,13399
10,21,19,7616
10,21,20,4936
10,21,21,3070
10,21,22,3652
10,21,23,3037
10,22,0,2135
10,22,1,609
10,22,2,18
10,22,3,3
10,22,4,2
10,22,5,46
10,22,6,1021
10,22,7,2543
10,22,8,2895
10,22,9,4797
10,22,10,4867
10,22,11,6830
10,22,12,6232
10,22,13,6125
10,22,14,6707
10,22,15,6638
10,22,16,7451
10,22,17,7683
10,22,18,7173
10,22,19,5654
10,22,20,3509
10,22,21,2971
10,22,22,3032
10,22,23,2686
10,23,0,1701
10,23,1,308
10,23,2,19
10,23,3,0
10,23,4,1
10,23,5,0
10,23,6,7
10,23,7,306
10,23,8,2525
10,23,9,3388
10,23,10,4346
10,23,11,4802
10,23,12,5289
10,23,13,5038
10,23,14,4760
10,23,15,4954
10,23,16,5354
10,23,17,5866
10,23,18,5326
10,23,19,4316
10,23,20,3401
10,23,21,2619
10,23,22,1941
10,23,23,1946
10,24,0,642
10,24,1,107
10,24,2,8
10,24,3,0
10,24,4,25
10,24,5,1925
10,24,6,5876
10,24,7,12112
10,24,8,14981
10,24,9,10670
10,24,10,6286
10,24,11,5256
10,24,12,5333
10,24,13,5579
10,24,14,6056
10,24,15,8592
10,24,16,12571
10,24,17,16396
10,24,18,11954
10,24,19,6750
10,24,20,3484
10,24,21,2363
10,24,22,2207
10,24,23,1422
10,25,0,785
10,25,1,183
10,25,2,13
10,25,3,0
10,25,4,25
10,25,5,2214
10,25,6,6858
10,25,7,14074
10,25,8,20321
10,25,9,13298
10,25,10,7421
10,25,11,4806
10,25,12,6076
10,25,13,5789
10,25,14,6733
10,25,15,9307
10,25,16,14497
10,25,17,20989
10,25,18,15975
10,25,19,8242
10,25,20,4252
10,25,21,2780
10,25,22,2523
10,25,23,2317
10,26,0,980
10,26,1,178
10,26,2,11
10,26,3,6
10,26,4,25
10,26,5,2308
10,26,6,6735
10,26,7,14208
10,26,8,18831
10,26,9,13603
10,26,10,7404
10,26,11,6140
10,26,12,5804
10,26,13,6107
10,26,14,7179
10,26,15,9835
10,26,16,14708
10,26,17,20158
10,26,18,15723
10,26,19,8424
10,26,20,4506
10,26,21,2898
10,26,22,2742
10,26,23,2465
10,27,0,923
10,27,1,179
10,27,2,14
10,27,3,2
10,27,4,25
10,27,5,2022
10,27,6,6517
10,27,7,13464
10,27,8,19345
10,27,9,13005
10,27,10,7808
10,27,11,6000
10,27,12,6003
10,27,13,6291
10,27,14,6968
10,27,15,9942
10,27,16,14354
10,27,17,19723
10,27,18,15953
10,27,19,9151
10,27,20,4940
10,27,21,3116
10,27,22,3341
10,27,23,2378
10,28,0,1136
10,28,1,199
10,28,2,16
10,28,3,0
10,28,4,20
10,28,5,1753
10,28,6,5510
10,28,7,10163
10,28,8,12911
10,28,9,9592
10,28,10,6611
10,28,11,6058
10,28,12,6014
10,28,13,6067
10,28,14,7659
10,28,15,9140
10,28,16,12316
10,28,17,15431
10,28,18,12814
10,28,19,7952
10,28,20,4671
10,28,21,2571
10,28,22,2812
10,28,23,2934
10,29,0,1505
10,29,1,566
10,29,2,27
10,29,3,4
10,29,4,5
10,29,5,36
10,29,6,991
10,29,7,2290
10,29,8,3212
10,29,9,4263
10,29,10,5555
10,29,11,7363
10,29,12,6657
10,29,13,6075
10,29,14,6710
10,29,15,6960
10,29,16,7585
10,29,17,7856
10,29,18,6840
10,29,19,5327
10,29,20,3730
10,29,21,3167
10,29,22,4219
10,29,23,3805
10,30,0,1708
10,30,1,492
10,30,2,72
10,30,3,2
10,30,4,0
10,30,5,1
10,30,6,6
10,30,7,384
10,30,8,2319
10,30,9,3129
10,30,10,3755
10,30,11,4557
10,30,12,5629
10,30,13,5566
10,30,14,5274
10,30,15,5328
10,30,16,5510
10,30,17,5865
10,30,18,5195
10,30,19,3494
10,30,20,2501
10,30,21,1827
10,30,22,1555
10,30,23,1100
10,31,0,656
10,31,1,170
10,31,2,13
10,31,3,57
10,31,4,34
10,31,5,1891
10,31,6,5701
10,31,7,11594
10,31,8,15042
10,31,9,9582
10,31,10,5880
10,31,11,4760
10,31,12,5246
10,31,13,5198
10,31,14,6130
10,31,15,8539
10,31,16,12674
10,31,17,15439
10,31,18,11591
10,31,19,5673
10,31,20,3292
10,31,21,2230
10,31,22,2008
10,31,23,1427
11,1,0,758
11,1,1,187
11,1,2,17
11,1,3,2
11,1,4,33
11,1,5,2069
11,1,6,6145
11,1,7,13620
11,1,8,18721
11,1,9,13581
11,1,10,7063
11,1,11,4981
11,1,12,4467
11,1,13,4984
11,1,14,5771
11,1,15,8695
11,1,16,13720
11,1,17,19328
11,1,18,15512
11,1,19,7579
11,1,20,3865
11,1,21,2609
11,1,22,2338
11,1,23,2111
11,2,0,644
11,2,1,173
11,2,2,25
11,2,3,8
11,2,4,37
11,2,5,2228
11,2,6,6682
11,2,7,14001
11,2,8,19173
11,2,9,13034
11,2,10,7542
11,2,11,5813
11,2,12,5902
11,2,13,5795
11,2,14,6795
11,2,15,9236
11,2,16,14628
11,2,17,20378
11,2,18,15590
11,2,19,7797
11,2,20,4792
11,2,21,3016
11,2,22,2728
11,2,23,1797
11,3,0,757
11,3,1,232
11,3,2,22
11,3,3,0
11,3,4,30
11,3,5,2128
11,3,6,6528
11,3,7,13078
11,3,8,19221
11,3,9,13467
11,3,10,7536
11,3,11,5988
11,3,12,5836
11,3,13,6350
11,3,14,7216
11,3,15,9729
11,3,16,14570
11,3,17,19924
11,3,18,16149
11,3,19,8684
11,3,20,4875
11,3,21,3188
11,3,22,3062
11,3,23,2306
11,4,0,910
11,4,1,245
11,4,2,15
11,4,3,2
11,4,4,68
11,4,5,1879
11,4,6,5507
11,4,7,10505
11,4,8,13017
11,4,9,9164
11,4,10,6170
11,4,11,5782
11,4,12,5740
11,4,13,6652
11,4,14,7590
11,4,15,9209
11,4,16,12591
11,4,17,15307
11,4,18,12986
11,4,19,8217
11,4,20,4603
11,4,21,2760
11,4,22,3396
11,4,23,2766
11,5,0,1623
11,5,1,377
11,5,2,59
11,5,3,1
11,5,4,0
11,5,5,44
11,5,6,918
11,5,7,2434
11,5,8,3463
11,5,9,4478
11,5,10,4824
11,5,11,5472
11,5,12,6324
11,5,13,5777
11,5,14,5839
11,5,15,6112
11,5,16,6700
11,5,17,7061
11,5,18,6596
11,5,19,5156
11,5,20,3326
11,5,21,2644
11,5,22,2356
11,5,23,2835
11,6,0,2352
11,6,1,511
11,6,2,1
11,6,3,0
11,6,4,0
11,6,5,1
11,6,6,4
11,6,7,554
11,6,8,2683
11,6,9,3401
11,6,10,4444
11,6,11,4900
11,6,12,5211
11,6,13,4938
11,6,14,4745
11,6,15,5132
11,6,16,5542
11,6,17,5851
11,6,18,5201
11,6,19,3357
11,6,20,2350
11,6,21,1872
11,6,22,1654
11,6,23,1257
11,7,0,1028
11,7,1,149
11,7,2,26
11,7,3,0
11,7,4,33
11,7,5,1912
11,7,6,6092
11,7,7,13101
11,7,8,16295
11,7,9,10363
11,7,10,6257
11,7,11,4921
11,7,12,5274
11,7,13,5330
11,7,14,6128
11,7,15,8414
11,7,16,11587
11,7,17,16177
11,7,18,13489
11,7,19,6639
11,7,20,3361
11,7,21,2040
11,7,22,2434
11,7,23,1710
11,8,0,736
11,8,1,162
11,8,2,29
11,8,3,1
11,8,4,28
11,8,5,1724
11,8,6,6059
11,8,7,12300
11,8,8,18498
11,8,9,12110
11,8,10,6222
11,8,11,4667
11,8,12,4641
11,8,13,5013
11,8,14,6122
11,8,15,8481
11,8,16,13414
11,8,17,18555
11,8,18,13778
11,8,19,6194
11,8,20,3537
11,8,21,2330
11,8,22,2258
11,8,23,1425
11,9,0,764
11,9,1,186
11,9,2,16
11,9,3,4
11,9,4,41
11,9,5,2104
11,9,6,6976
11,9,7,14704
11,9,8,20529
11,9,9,12427
11,9,10,7796
11,9,11,5753
11,9,12,5724
11,9,13,5965
11,9,14,7037
11,9,15,9069
11,9,16,15271
11,9,17,20271
11,9,18,15235
11,9,19,7473
11,9,20,4456
11,9,21,2761
11,9,22,2673
11,9,23,1617
11,10,0,789
11,10,1,186
11,10,2,14
11,10,3,0
11,10,4,31
11,10,5,2047
11,10,6,6619
11,10,7,13761
11,10,8,19010
11,10,9,12854
11,10,10,8008
11,10,11,6397
11,10,12,5912
11,10,13,6494
11,10,14,7257
11,10,15,10058
11,10,16,15022
11,10,17,20131
11,10,18,14784
11,10,19,8543
11,10,20,4704
11,10,21,3041
11,10,22,3104
11,10,23,2152
11,11,0,1063
11,11,1,269
11,11,2,12
11,11,3,1
11,11,4,20
11,11,5,1502
11,11,6,4103
11,11,7,7135
11,11,8,8822
11,11,9,6090
11,11,10,6817
11,11,11,6212
11,11,12,6002
11,11,13,6202
11,11,14,6696
11,11,15,8907
11,11,16,10857
11,11,17,12776
11,11,18,10269
11,11,19,6598
11,11,20,4069
11,11,21,2872
11,11,22,3042
11,11,23,3012
11,12,0,1957
11,12,1,479
11,12,2,34
11,12,3,0
11,12,4,0
11,12,5,24
11,12,6,910
11,12,7,2458
11,12,8,3575
11,12,9,4456
11,12,10,5056
11,12,11,5819
11,12,12,5888
11,12,13,6149
11,12,14,6042
11,12,15,6352
11,12,16,7167
11,12,17,7828
11,12,18,7021
11,12,19,5484
11,12,20,3701
11,12,21,2755
11,12,22,2543
11,12,23,2810
11,13,0,1725
11,13,1,302
11,13,2,15
11,13,3,0
11,13,4,0
11,13,5,0
11,13,6,2
11,13,7,472
11,13,8,2760
11,13,9,3349
11,13,10,4315
11,13,11,4731
11,13,12,5082
11,13,13,5016
11,13,14,4864
11,13,15,5000
11,13,16,5334
11,13,17,5393
11,13,18,4961
11,13,19,3252
11,13,20,2317
11,13,21,2117
11,13,22,1900
11,13,23,1401
11,14,0,514
11,14,1,108
11,14,2,21
11,14,3,3
11,14,4,47
11,14,5,1713
11,14,6,6139
11,14,7,12211
11,14,8,16673
11,14,9,9965
11,14,10,6091
11,14,11,5154
11,14,12,5398
11,14,13,5727
11,14,14,6042
11,14,15,9443
11,14,16,13302
11,14,17,15990
11,14,18,12039
11,14,19,4490
11,14,20,4473
11,14,21,2570
11,14,22,2546
11,14,23,1477
11,15,0,563
11,15,1,160
11,15,2,8
11,15,3,1
11,15,4,37
11,15,5,2162
11,15,6,6905
11,15,7,15094
11,15,8,20516
11,15,9,12851
11,15,10,7023
11,15,11,5472
11,15,12,5339
11,15,13,5689
11,15,14,6989
11,15,15,9325
11,15,16,14919
11,15,17,21111
11,15,18,15429
11,15,19,7417
11,15,20,4327
11,15,21,2677
11,15,22,2401
11,15,23,1945
11,16,0,1233
11,16,1,215
11,16,2,22
11,16,3,3
11,16,4,32
11,16,5,1948
11,16,6,6993
11,16,7,13805
11,16,8,20105
11,16,9,13283
11,16,10,7297
11,16,11,5607
11,16,12,6096
11,16,13,6132
11,16,14,7132
11,16,15,9795
11,16,16,14821
11,16,17,20728
11,16,18,14618
11,16,19,7985
11,16,20,4522
11,16,21,2820
11,16,22,2798
11,16,23,1905
11,17,0,886
11,17,1,161
11,17,2,16
11,17,3,2
11,17,4,27
11,17,5,2221
11,17,6,6437
11,17,7,13826
11,17,8,19215
11,17,9,12814
11,17,10,6999
11,17,11,5776
11,17,12,5648
11,17,13,6332
11,17,14,7360
11,17,15,9681
11,17,16,15131
11,17,17,20033
11,17,18,14980
11,17,19,8255
11,17,20,4492
11,17,21,3080
11,17,22,2977
11,17,23,2868
11,18,0,920
11,18,1,168
11,18,2,14
11,18,3,3
11,18,4,24
11,18,5,1910
11,18,6,5425
11,18,7,10560
11,18,8,12392
11,18,9,9004
11,18,10,6591
11,18,11,5375
11,18,12,5803
11,18,13,5785
11,18,14,7939
11,18,15,9498
11,18,16,12783
11,18,17,15749
11,18,18,12694
11,18,19,7025
11,18,20,4293
11,18,21,3078
11,18,22,3493
11,18,23,3284
11,19,0,1417
11,19,1,329
11,19,2,15
11,19,3,0
11,19,4,4
11,19,5,25
11,19,6,1120
11,19,7,2498
11,19,8,3606
11,19,9,4486
11,19,10,5079
11,19,11,6802
11,19,12,7477
11,19,13,7511
11,19,14,6292
11,19,15,6622
11,19,16,7321
11,19,17,7937
11,19,18,7194
11,19,19,6400
11,19,20,4368
11,19,21,3291
11,19,22,2947
11,19,23,2627
11,20,0,1585
11,20,1,296
11,20,2,5
11,20,3,0
11,20,4,0
11,20,5,9
11,20,6,3
11,20,7,346
11,20,8,2241
11,20,9,3331
11,20,10,4184
11,20,11,4688
11,20,12,5204
11,20,13,4696
11,20,14,4850
11,20,15,4738
11,20,16,5400
11,20,17,5690
11,20,18,4687
11,20,19,3830
11,20,20,2587
11,20,21,2120
11,20,22,1647
11,20,23,1577
11,21,0,774
11,21,1,127
11,21,2,15
11,21,3,1
11,21,4,31
11,21,5,1853
11,21,6,5503
11,21,7,10776
11,21,8,12602
11,21,9,8555
11,21,10,5989
11,21,11,5171
11,21,12,5410
11,21,13,5456
11,21,14,6397
11,21,15,7469
11,21,16,11735
11,21,17,15439
11,21,18,10902
11,21,19,5580
11,21,20,3332
11,21,21,2301
11,21,22,1941
11,21,23,1630
11,22,0,632
11,22,1,163
11,22,2,11
11,22,3,0
11,22,4,27
11,22,5,1992
11,22,6,5872
11,22,7,11011
11,22,8,14405
11,22,9,9069
11,22,10,6404
11,22,11,5898
11,22,12,5745
11,22,13,5783
11,22,14,6890
11,22,15,9237
11,22,16,12343
11,22,17,16671
11,22,18,11892
11,22,19,6126
11,22,20,3774
11,22,21,2230
11,22,22,2312
11,22,23,1745
11,23,0,788
11,23,1,146
11,23,2,20
11,23,3,3
11,23,4,25
11,23,5,1886
11,23,6,4855
11,23,7,8379
11,23,8,9779
11,23,9,6913
11,23,10,5779
11,23,11,5638
11,23,12,6353
11,23,13,6421
11,23,14,7563
11,23,15,9207
11,23,16,11212
11,23,17,11858
11,23,18,8237
11,23,19,5037
11,23,20,3266
11,23,21,2067
11,23,22,2641
11,23,23,1861
11,24,0,717
11,24,1,164
11,24,2,23
11,24,3,0
11,24,4,0
11,24,5,0
11,24,6,7
11,24,7,280
11,24,8,1912
11,24,9,2235
11,24,10,2517
11,24,11,2897
11,24,12,3250
11,24,13,3474
11,24,14,3784
11,24,15,3529
11,24,16,3148
11,24,17,2989
11,24,18,2096
11,24,19,1630
11,24,20,1496
11,24,21,1377
11,24,22,1289
11,24,23,835
11,25,0,346
11,25,1,100
11,25,2,2
11,25,3,1
11,25,4,67
11,25,5,728
11,25,6,1741
11,25,7,2844
11,25,8,3651
11,25,9,3904
11,25,10,4938
11,25,11,6039
11,25,12,6094
11,25,13,5478
11,25,14,5791
11,25,15,6724
11,25,16,7018
11,25,17,7589
11,25,18,6351
11,25,19,4757
11,25,20,3402
11,25,21,2384
11,25,22,2770
11,25,23,2189
11,26,0,956
11,26,1,184
11,26,2,6
11,26,3,1
11,26,4,0
11,26,5,39
11,26,6,842
11,26,7,1579
11,26,8,3197
11,26,9,3785
11,26,10,4869
11,26,11,5504
11,26,12,5341
11,26,13,5507
11,26,14,5575
11,26,15,5598
11,26,16,6234
11,26,17,6451
11,26,18,5659
11,26,19,4230
11,26,20,2929
11,26,21,2606
11,26,22,2348
11,26,23,1627
11,27,0,933
11,27,1,217
11,27,2,9
11,27,3,0
11,27,4,0
11,27,5,2
11,27,6,3
11,27,7,359
11,27,8,2506
11,27,9,3146
11,27,10,4087
11,27,11,4738
11,27,12,4562
11,27,13,3600
11,27,14,4476
11,27,15,4704
11,27,16,4993
11,27,17,5027
11,27,18,4505
11,27,19,2998
11,27,20,2134
11,27,21,1770
11,27,22,1505
11,27,23,1254
11,28,0,520
11,28,1,108
11,28,2,3
11,28,3,1
11,28,4,34
11,28,5,1888
11,28,6,5641
11,28,7,11608
11,28,8,14596
11,28,9,9403
11,28,10,5907
11,28,11,4739
11,28,12,5531
11,28,13,5401
11,28,14,6005
11,28,15,8441
11,28,16,12264
11,28,17,15454
11,28,18,11018
11,28,19,5259
11,28,20,3174
11,28,21,2237
11,28,22,1919
11,28,23,1200
11,29,0,525
11,29,1,187
11,29,2,7
11,29,3,0
